Date,Open,High,Low,Close,Adj Close,Volume
2024-06-06,316.9100036621094,318.6000061035156,314.989990234375,315.20001220703125,314.9895324707031,340600
2024-06-07,313.30999755859375,317.5400085449219,312.04998779296875,314.67999267578125,314.4698791503906,452000
2024-06-10,313.04998779296875,320.0,311.8399963378906,319.8599853515625,319.6463928222656,446500
2024-06-11,318.1400146484375,328.2200012207031,317.3399963378906,328.1700134277344,327.95086669921875,625900
2024-06-12,329.5299987792969,342.4200134277344,327.6300048828125,338.4200134277344,338.19403076171875,810100
2024-06-13,336.2799987792969,339.4200134277344,333.4100036621094,336.2900085449219,336.0654602050781,687800
2024-06-14,334.6600036621094,337.9100036621094,329.42999267578125,333.25,333.0274658203125,374600
2024-06-17,332.7799987792969,339.3599853515625,330.3699951171875,336.0799865722656,335.8555603027344,514700
2024-06-18,336.5199890136719,336.5400085449219,310.0,322.07000732421875,321.8549499511719,1095600
2024-06-20,321.32000732421875,331.17999267578125,319.4200134277344,328.6400146484375,328.4205627441406,1073700
2024-06-21,329.3699951171875,333.510009765625,323.8599853515625,332.760009765625,332.5378112792969,991500
2024-06-24,331.7699890136719,335.6600036621094,328.1300048828125,331.0,330.7789611816406,529500
2024-06-25,330.0,330.0,320.0,323.6000061035156,323.3839111328125,526500
2024-06-26,322.510009765625,326.9700012207031,320.0199890136719,323.67999267578125,323.4638671875,359400
2024-06-27,323.17999267578125,332.69000244140625,323.17999267578125,328.760009765625,328.54046630859375,517100
2024-06-28,330.0299987792969,334.2200012207031,326.0199890136719,329.3900146484375,329.1700744628906,1219800
2024-07-01,331.4599914550781,335.3399963378906,322.5299987792969,324.54998779296875,324.3332824707031,375200
2024-07-02,326.6099853515625,332.7900085449219,322.44000244140625,322.6000061035156,322.38458251953125,334500
2024-07-03,322.0899963378906,322.6600036621094,318.1300048828125,320.8999938964844,320.6856994628906,227200
2024-07-05,322.1600036621094,322.8299865722656,319.0799865722656,322.55999755859375,322.3446044921875,258800
2024-07-08,320.5299987792969,326.0799865722656,318.30999755859375,319.9800109863281,319.766357421875,390900
2024-07-09,320.5899963378906,320.5899963378906,314.2099914550781,318.6300048828125,318.417236328125,604800
2024-07-10,319.42999267578125,322.95001220703125,316.8599853515625,321.3500061035156,321.13543701171875,686200
2024-07-11,324.6600036621094,334.2300109863281,324.04998779296875,333.29998779296875,333.0774230957031,442700
2024-07-12,334.239990234375,334.239990234375,322.739990234375,322.9800109863281,322.76434326171875,631600
2024-07-15,323.1499938964844,328.260009765625,319.489990234375,320.1099853515625,319.896240234375,443700
2024-07-16,322.0,330.0199890136719,320.1600036621094,329.1099853515625,328.8902282714844,366700
2024-07-17,327.8699951171875,332.2300109863281,325.19000244140625,327.0400085449219,326.8216247558594,291500
2024-07-18,324.739990234375,330.6400146484375,316.25,316.3399963378906,316.1287536621094,533800
2024-07-19,319.4800109863281,319.4800109863281,313.8999938964844,317.9200134277344,317.7077331542969,554600
2024-07-22,321.29998779296875,322.5,311.5899963378906,318.0199890136719,317.8076171875,984700
2024-07-23,322.0899963378906,323.0,312.2200012207031,316.17999267578125,315.9688720703125,770400
2024-07-24,317.7699890136719,325.010009765625,312.67999267578125,323.7699890136719,323.5538024902344,1040200
2024-07-25,282.3999938964844,295.19000244140625,265.0,277.1600036621094,276.9749450683594,3347400
2024-07-26,279.6300048828125,289.45001220703125,275.489990234375,284.760009765625,284.5698547363281,1190400
2024-07-29,286.4800109863281,293.1099853515625,283.5799865722656,288.1199951171875,287.9276123046875,775500
2024-07-30,287.69000244140625,299.8599853515625,286.7900085449219,299.510009765625,299.30999755859375,926300
2024-07-31,299.3999938964844,307.3999938964844,297.42999267578125,306.1700134277344,306.1700134277344,1193100
2024-08-01,304.1300048828125,309.04998779296875,297.4599914550781,302.30999755859375,302.30999755859375,794100
2024-08-02,299.30999755859375,301.2200012207031,291.9200134277344,300.2799987792969,300.2799987792969,457000
2024-08-05,296.5,303.7799987792969,293.4700012207031,301.6000061035156,301.6000061035156,981200
2024-08-06,304.1499938964844,310.4100036621094,301.80999755859375,304.4599914550781,304.4599914550781,711800
2024-08-07,304.20001220703125,304.3699951171875,293.3299865722656,293.7699890136719,293.7699890136719,557500
2024-08-08,297.8900146484375,299.3999938964844,291.1600036621094,293.0199890136719,293.0199890136719,731800
2024-08-09,292.42999267578125,294.3599853515625,283.17999267578125,287.8500061035156,287.8500061035156,886400
2024-08-12,287.8699951171875,290.8800048828125,285.32000732421875,290.55999755859375,290.55999755859375,409400
2024-08-13,291.1300048828125,295.94000244140625,291.1300048828125,295.4200134277344,295.4200134277344,436900
2024-08-14,295.0199890136719,295.42999267578125,290.25,292.2099914550781,292.2099914550781,217400
2024-08-15,295.5,295.8800048828125,290.1300048828125,292.6000061035156,292.6000061035156,420900
2024-08-16,291.8800048828125,300.6300048828125,291.55999755859375,300.4100036621094,300.4100036621094,461500
2024-08-19,300.0,301.92999267578125,297.6099853515625,301.67999267578125,301.67999267578125,294800
2024-08-20,301.989990234375,302.95001220703125,298.75,299.1199951171875,299.1199951171875,315800
2024-08-21,301.05999755859375,304.80999755859375,300.3599853515625,304.30999755859375,304.30999755859375,195700
2024-08-22,306.8399963378906,306.8399963378906,297.32000732421875,300.5199890136719,300.5199890136719,343100
2024-08-23,302.4700012207031,305.1700134277344,300.489990234375,302.7799987792969,302.7799987792969,300300
2024-08-26,303.5199890136719,305.739990234375,300.8399963378906,303.489990234375,303.489990234375,236200
2024-08-27,303.69000244140625,304.4599914550781,301.260009765625,302.6300048828125,302.6300048828125,267000
2024-08-28,302.2200012207031,302.2200012207031,295.2799987792969,297.6099853515625,297.6099853515625,337200
2024-08-29,299.8900146484375,315.9599914550781,299.8900146484375,314.7900085449219,314.7900085449219,582900
2024-08-30,316.2900085449219,319.760009765625,311.9700012207031,313.6300048828125,313.6300048828125,590500
2024-09-03,311.95001220703125,318.04998779296875,302.4100036621094,304.1499938964844,304.1499938964844,383300
2024-09-04,303.95001220703125,307.9100036621094,301.2699890136719,304.7200012207031,304.7200012207031,354100
2024-09-05,303.1499938964844,303.1499938964844,297.739990234375,300.29998779296875,300.29998779296875,288800
2024-09-06,298.510009765625,303.5299987792969,294.510009765625,297.239990234375,297.239990234375,293100
2024-09-09,298.4100036621094,305.510009765625,293.260009765625,302.0299987792969,302.0299987792969,431500
2024-09-10,301.5400085449219,306.1099853515625,298.95001220703125,305.54998779296875,305.54998779296875,304800
2024-09-11,305.010009765625,305.489990234375,295.510009765625,302.3500061035156,302.3500061035156,283200
2024-09-12,301.5,302.1400146484375,296.1700134277344,297.4800109863281,297.4800109863281,364400
2024-09-13,298.1000061035156,301.739990234375,297.82000732421875,300.6700134277344,300.6700134277344,392800
2024-09-16,302.3699951171875,302.3800048828125,295.19000244140625,296.7799987792969,296.7799987792969,425400
2024-09-17,299.3999938964844,299.3999938964844,292.9200134277344,295.8599853515625,295.8599853515625,356500
2024-09-18,297.6099853515625,313.2900085449219,296.0,309.17999267578125,309.17999267578125,693100
2024-09-19,315.0899963378906,319.989990234375,310.7799987792969,311.20001220703125,311.20001220703125,371200
2024-09-20,309.8599853515625,311.8999938964844,306.2099914550781,308.1499938964844,308.1499938964844,732100
2024-09-23,307.57000732421875,309.9100036621094,305.2099914550781,306.7300109863281,306.7300109863281,354000
2024-09-24,308.5400085449219,309.8500061035156,304.8399963378906,309.7099914550781,309.7099914550781,326100
2024-09-25,310.2099914550781,310.9700012207031,302.3999938964844,303.3299865722656,303.3299865722656,412000
2024-09-26,307.0400085449219,308.2900085449219,304.4599914550781,307.1400146484375,307.1400146484375,405600
2024-09-27,309.54998779296875,314.55999755859375,307.9200134277344,311.0,311.0,337400
